id,created_at,quando,estabelecimento,valor,detalhes,tipo,userid,category_id,account_id,status,metodo,fatura_id
3585,2025-12-28 04:58:39.840525+00,03/12/2025,PIX QRS 63 903 839 03/12,-62.8,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3586,2025-12-28 04:58:39.840525+00,03/12/2025,RESGATE CDB Cofrinhos,7900.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3587,2025-12-28 04:58:39.840525+00,03/12/2025,PIX TRANSF ANDREA 03/12,-1500,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3588,2025-12-28 04:58:39.840525+00,03/12/2025,PIX QRS CARREFOUR C03/12,-206.88,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3589,2025-12-28 04:58:39.840525+00,03/12/2025,RESGATE CDB Cofrinhos,200.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3590,2025-12-28 04:58:39.840525+00,03/12/2025,PIX TRANSF LUCAS G03/12,-6943,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3591,2025-12-28 04:58:39.840525+00,03/12/2025,REND PAGO APLIC AUT MAIS,0.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,97d6c354-a30d-4904-b648-419a8d50459b,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3592,2025-12-28 04:58:39.840525+00,05/12/2025,PIX QRS ZONA AZUL05/12,-10,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3593,2025-12-28 04:58:39.840525+00,08/12/2025,PIX TRANSF Savio U08/12,-87,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3594,2025-12-28 04:58:39.840525+00,08/12/2025,RESGATE CDB DI,5.55,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3595,2025-12-28 04:58:39.840525+00,09/12/2025,PIX QRS PONTAL09/12,-299.99,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3596,2025-12-28 04:58:39.840525+00,09/12/2025,RESGATE CDB Cofrinhos,300,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3597,2025-12-28 04:58:39.840525+00,10/12/2025,RESGATE CDB Cofrinhos,300.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3598,2025-12-28 04:58:39.840525+00,10/12/2025,RESGATE CDB Cofrinhos,100.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3599,2025-12-28 04:58:39.840525+00,10/12/2025,PIX TRANSF TANIA Y10/12,-300,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,18cbbf25-6142-4bcf-937d-5927c853ac9a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3600,2025-12-28 04:58:39.840525+00,10/12/2025,SEGURO CARTAO,-26.26,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,591cce5b-dd4d-4124-934e-4dcadd17e66d,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3601,2025-12-28 04:58:39.840525+00,15/12/2025,PIX TRANSF ANDRE M14/12,-5.5,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,0b0f2cb1-a809-4789-b700-ad9e616f925e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3602,2025-12-28 04:58:39.840525+00,15/12/2025,COR JUROS RF,105.99,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,97d6c354-a30d-4904-b648-419a8d50459b,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3603,2025-12-28 04:58:39.840525+00,15/12/2025,COR AMORTIZACÃO RF,200.86,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3604,2025-12-28 04:58:39.840525+00,15/12/2025,COR AMORTIZACAO RF,151.89,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3605,2025-12-28 04:58:39.840525+00,15/12/2025,PGTO ITAU ITAU-K12243681,100.56,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,5d2b220a-c76c-4a40-b27c-8603b0ef20dc,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3606,2025-12-28 04:58:39.840525+00,16/12/2025,PIX TRANSF DAVI SI16/12,-35,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,0b0f2cb1-a809-4789-b700-ad9e616f925e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3607,2025-12-28 04:58:39.840525+00,16/12/2025,PIX TRANSF MARIANA16/12,-19.98,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,b2432a60-172c-441c-a73c-c62d40f1028e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3608,2025-12-28 04:58:39.840525+00,16/12/2025,PIX WHATS DIEGO A16/12,-5.5,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3609,2025-12-28 04:58:39.840525+00,16/12/2025,PIX QRS MERCADO PAG16/12,-495.8,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3610,2025-12-28 04:58:39.840525+00,17/12/2025,PIX TRANSF EDUARDO17/12,143,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3611,2025-12-28 04:58:39.840525+00,18/12/2025,PIX QRS SARA MODA F18/12,-139.93,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3612,2025-12-28 04:58:39.840525+00,19/12/2025,PIX TRANSF ANDRE M19/12,-235,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,0b0f2cb1-a809-4789-b700-ad9e616f925e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3613,2025-12-28 04:58:39.840525+00,19/12/2025,PIX QRS PORTOSEG S/19/12,-181.61,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3614,2025-12-28 04:58:39.840525+00,19/12/2025,PIX QRS MERCADO PAG19/12,-486.52,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3615,2025-12-28 04:58:39.840525+00,19/12/2025,FATURA PAGA PERSON MULTI,-8100,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3616,2025-12-28 04:58:39.840525+00,19/12/2025,PIX QRS REDE INTEGR19/12,-20.97,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3617,2025-12-28 04:58:39.840525+00,19/12/2025,PIX TRANSF LIDIA M19/12,-20,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,4e362739-e52c-4861-af97-c8ab908b3871,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3618,2025-12-28 04:58:39.840525+00,19/12/2025,PIX QRS CARREFOUR C19/12,-201.64,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3619,2025-12-28 04:58:39.840525+00,19/12/2025,PIX QRS ADRIANO LUC19/12,-9.95,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3620,2025-12-28 04:58:39.840525+00,19/12/2025,APLICACAO COFRINHOS,-900,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3621,2025-12-28 04:58:39.840525+00,19/12/2025,FOLHA PAGAMENTO MENSAL,7429.54,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,8d498f29-a477-46b9-9f33-b11ebf640b0a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3622,2025-12-28 04:58:39.840525+00,19/12/2025,FOLHA PAGTO 13. SALARIO,2722.03,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,8d498f29-a477-46b9-9f33-b11ebf640b0a,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3623,2025-12-28 04:58:39.840525+00,22/12/2025,PIX QRS HOSPITAL VE20/12,-715,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3624,2025-12-28 04:58:39.840525+00,22/12/2025,PIX QRS REDE INTEGR20/12,-23.77,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3625,2025-12-28 04:58:39.840525+00,22/12/2025,RESGATE CDB Cofrinhos,700.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3626,2025-12-28 04:58:39.840525+00,22/12/2025,PIX QRS KASCAO EXPR20/12,-28,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3627,2025-12-28 04:58:39.840525+00,22/12/2025,PIX QRS COBASI COME21/12,-395.49,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3628,2025-12-28 04:58:39.840525+00,22/12/2025,RESGATE CDB Cofrinhos,400,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3629,2025-12-28 04:58:39.840525+00,22/12/2025,PIX QRS ROMERO COME22/12,-43.98,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3630,2025-12-28 04:58:39.840525+00,22/12/2025,RESGATE CDB Cofrinhos,100.01,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3631,2025-12-28 04:58:39.840525+00,22/12/2025,PIX TRANSF SUELLEN22/12,22,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,1dc7f06c-288f-4447-8cb6-c1bb991235a6,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3632,2025-12-28 04:58:39.840525+00,23/12/2025,COR IRRF TD.,-558.97,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3633,2025-12-28 04:58:39.840525+00,23/12/2025,COR TES DIRETO - VENDA,12934.62,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3634,2025-12-28 04:58:39.840525+00,23/12/2025,PIX QRS HOSPITAL VE23/12,-235,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3635,2025-12-28 04:58:39.840525+00,23/12/2025,FLEXPREV 043970004434,-12000,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,a960566a-1436-42aa-8932-6ca576710bb5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3636,2025-12-28 04:58:39.840525+00,23/12/2025,PIX QRS F N V M P C23/12,-356.24,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3637,2025-12-28 04:58:39.840525+00,23/12/2025,RESGATE CDB DI,150.93,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3638,2025-12-28 04:58:39.840525+00,23/12/2025,PIX QRS CASA GOUVEI23/12,-12.67,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3639,2025-12-28 04:58:39.840525+00,23/12/2025,PIX QRS CASA DE FER23/12,-14.2,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3640,2025-12-28 04:58:39.840525+00,23/12/2025,RESGATE CDB DI,100.62,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3641,2025-12-28 04:58:39.840525+00,24/12/2025,PIX QRS ADRIANO LUC24/12,-67.3,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3642,2025-12-28 04:58:39.840525+00,24/12/2025,PIX QRS CASA DE MAS24/12,-23,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3643,2025-12-28 04:58:39.840525+00,24/12/2025,RESGATE CDB DI,400.45,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3644,2025-12-28 04:58:39.840525+00,24/12/2025,PIX QRS F N V M P C24/12,-398.35,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,e47eb18a-a8ba-48c0-a91b-a8a69607b6f5,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3645,2025-12-28 04:58:39.840525+00,24/12/2025,RESGATE CDB DI,50.33,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,a6f76f77-dd69-4199-9d99-aa01b2d8b4dd,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3646,2025-12-28 04:58:39.840525+00,24/12/2025,PIX TRANSF MARIANA24/12,-51.06,,despesa,ab8d364a-e1be-4759-8dd8-0f7301afc405,b2432a60-172c-441c-a73c-c62d40f1028e,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
3647,2025-12-28 04:58:39.840525+00,26/12/2025,PGTO ITAU ITAU-K12260063,97.41,,receita,ab8d364a-e1be-4759-8dd8-0f7301afc405,5d2b220a-c76c-4a40-b27c-8603b0ef20dc,1dd3e6b0-9ae3-4d5b-a56e-da4a7b6c6f08,,,
